treatment_variant,treatment_role,treatment_family,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
broad_depository,exploratory,measurement,currency_reallocation_qoq,4,-3.603759533028378,2.233286754785643,-7.981001572408238,0.7734825063514821,63,sensitivity,tdc_broad_depository_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
broad_depository,exploratory,measurement,currency_reallocation_qoq,5,-5.007454992083364,2.8714978854408906,-10.635590847547508,0.6206808633807812,62,sensitivity,tdc_broad_depository_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
broad_depository,exploratory,measurement,currency_reallocation_qoq,6,-5.167381883349343,2.992700224189894,-11.033074322761536,0.6983105560628493,61,sensitivity,tdc_broad_depository_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
broad_depository,exploratory,measurement,currency_reallocation_qoq,7,-5.617897933711231,3.090755321389642,-11.67577836363493,0.4399824962124672,60,sensitivity,tdc_broad_depository_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
broad_depository,exploratory,measurement,currency_reallocation_qoq,8,-5.486077367205655,3.35142436003843,-12.054869112880978,1.0827143784696673,59,sensitivity,tdc_broad_depository_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,tdc_bank_only_qoq,0,109.65603034721126,18.589220172528286,73.22115880905582,146.0909018853667,69,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,tdc_bank_only_qoq,1,155.4225072776129,31.864337141206807,92.96840648084756,217.87660807437825,68,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,tdc_bank_only_qoq,2,206.50018908593404,48.33063297238211,111.7721484600651,301.228229711803,67,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,tdc_bank_only_qoq,3,201.02935364198802,55.72150570908823,91.8152024521751,310.2435048318009,66,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,tdc_bank_only_qoq,4,260.75581759050664,67.25804421757348,128.9300509240626,392.5815842569507,65,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,tdc_bank_only_qoq,5,279.48048411139865,83.15121523671559,116.5041022474361,442.4568659753612,64,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,tdc_bank_only_qoq,6,333.82523091509256,102.06989597454888,133.76823480497674,533.8822270252084,63,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,tdc_bank_only_qoq,7,332.41697657918644,111.24757836439899,114.37172298496444,550.4622301734084,62,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,tdc_bank_only_qoq,8,347.75548925684086,106.88267008435172,138.2654558915115,557.2455226221703,61,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,total_deposits_bank_qoq,0,62.717539414977836,22.487008971051647,18.64300183171661,106.79207699823905,69,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,total_deposits_bank_qoq,1,135.69135889392155,55.38210674160756,27.14242968037074,244.24028810747234,68,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,total_deposits_bank_qoq,2,160.64464829003623,56.08852971867391,50.71113004143537,270.5781665386371,67,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,total_deposits_bank_qoq,3,185.614455968037,62.96676202225959,62.19960240440821,309.0293095316658,66,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,total_deposits_bank_qoq,4,211.5151802700811,81.66792186839132,51.44605340803412,371.58430713212806,65,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,total_deposits_bank_qoq,5,195.75033345186463,90.70258566942816,17.973265539785444,373.5274013639438,64,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,total_deposits_bank_qoq,6,186.63921289440495,95.87061798127277,-1.2671983488896785,374.5456241376996,63,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,total_deposits_bank_qoq,7,195.4028391627603,104.69878535706701,-9.806780137091039,400.61245846261164,62,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,total_deposits_bank_qoq,8,192.98572329381597,110.30108101858802,-23.204395502616563,409.17584209024847,61,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_deposits_bank_qoq,0,29.741333794105717,12.82007830983824,4.613980306822768,54.86868728138867,69,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_deposits_bank_qoq,1,52.03245118643967,30.31864589014564,-7.392094758245776,111.45699713112512,68,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_deposits_bank_qoq,2,54.81674440917965,26.72734137159665,2.431155320850216,107.20233349750907,67,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_deposits_bank_qoq,3,114.24711890162415,52.633427519892905,11.08560096263406,217.40863684061424,66,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_deposits_bank_qoq,4,138.03404150349394,64.00508531586628,12.584074284396024,263.48400872259185,65,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_deposits_bank_qoq,5,148.65248276289003,73.07583301013908,5.423850063017454,291.88111546276264,64,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_deposits_bank_qoq,6,148.23482159346537,82.33223698444081,-13.136362896038605,309.6060060829693,63,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_deposits_bank_qoq,7,154.6492370349746,81.08391993794736,-4.275246043402234,313.57372011335144,62,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_deposits_bank_qoq,8,143.46921406689995,82.76357755902093,-18.74739794878107,305.685826082581,61,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,interbank_transactions_bank_qoq,0,12.576966610170134,4.045689568206876,4.6474150564846575,20.50651816385561,69,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,interbank_transactions_bank_qoq,1,12.486686742285158,5.850990655632793,1.0187450572448853,23.95462842732543,68,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,interbank_transactions_bank_qoq,2,13.9883187853654,4.45431186876321,5.257867522589509,22.718770048141295,67,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,interbank_transactions_bank_qoq,3,9.602715588679672,5.6952015333571335,-1.5598794167003103,20.765310594059656,66,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,interbank_transactions_bank_qoq,4,6.481443523728188,4.975791875166001,-3.271108551597173,16.23399559905355,65,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,interbank_transactions_bank_qoq,5,-1.5023291543919655,6.556648546664818,-14.35336030585501,11.348701997071078,64,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,interbank_transactions_bank_qoq,6,9.064482645491605,5.007290843760065,-0.7498074082781212,18.878772699261333,63,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,interbank_transactions_bank_qoq,7,6.598860675255432,6.179249834163997,-5.512468999706002,18.710190350216866,62,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,interbank_transactions_bank_qoq,8,18.418279710278455,9.4507056769374,-0.10510341651884758,36.941662837075754,61,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,time_savings_deposits_bank_qoq,0,27.588457592456727,15.123894666118325,-2.054375953135189,57.23129113804865,69,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,time_savings_deposits_bank_qoq,1,62.23390080805078,28.80072880288164,5.784472354402766,118.68332926169879,68,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,time_savings_deposits_bank_qoq,2,77.31122437845302,32.54366792698804,13.525635241556458,141.0968135153496,67,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,time_savings_deposits_bank_qoq,3,44.98652413551244,21.274050555452526,3.289385046825487,86.68366322419939,66,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,time_savings_deposits_bank_qoq,4,49.83377077490823,26.517889677034596,-2.1412929920795776,101.80883454189603,65,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,time_savings_deposits_bank_qoq,5,36.0438757167194,27.04331964789438,-16.961030793153583,89.04878222659238,64,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,time_savings_deposits_bank_qoq,6,17.136041978616767,29.526774082613784,-40.73643522330625,75.00851918053979,63,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,time_savings_deposits_bank_qoq,7,12.905188025182369,40.18604522785473,-65.8594606214129,91.66983667177763,62,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,time_savings_deposits_bank_qoq,8,7.240126717207957,45.802317730061006,-82.53241603371161,97.01266946812753,61,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_federal_govt_bank_qoq,0,-0.14428005404837566,0.17391135761988297,-0.48514631498334626,0.19658620688659498,69,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_federal_govt_bank_qoq,1,-0.13530381164759697,0.19396716143177098,-0.515479448053868,0.24487182475867414,68,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_federal_govt_bank_qoq,2,-0.11625370749129194,0.1883861470648473,-0.4854905557383926,0.25298314075580874,67,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_federal_govt_bank_qoq,3,-0.20250245869176492,0.19389630809856942,-0.582539222564961,0.17753430518143115,66,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_federal_govt_bank_qoq,4,-0.23291297405619912,0.19977123092954135,-0.6244645866781001,0.1586386385657019,65,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_federal_govt_bank_qoq,5,-0.2094010446379834,0.24643185509822627,-0.6924074806305068,0.2736053913545401,64,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_federal_govt_bank_qoq,6,-0.12223705876341806,0.20948002052541187,-0.5328178989932253,0.28834378146638917,63,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_federal_govt_bank_qoq,7,-0.12783416521496205,0.186457464253002,-0.49329079515084595,0.23762246472092186,62,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_federal_govt_bank_qoq,8,-0.01475746170440885,0.20188191190370605,-0.4104460090356727,0.380931085626855,61,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_state_local_bank_qoq,0,1.1570268681674947,0.9150772637946659,-0.6365245688700505,2.95057830520504,69,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_state_local_bank_qoq,1,2.6169875053288996,1.2751900152083273,0.11761507552057804,5.116359935137221,68,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_state_local_bank_qoq,2,3.485761194447706,1.833558077076544,-0.10801263662232019,7.079535025517732,67,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_state_local_bank_qoq,3,5.869914298143955,2.37100700478496,1.2227405687654338,10.517088027522476,66,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_state_local_bank_qoq,4,7.884765296741764,3.206724437547152,1.5995853991493458,14.169945194334183,65,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_state_local_bank_qoq,5,10.665227122451562,4.575212852030684,1.6978099324714222,19.6326443124317,64,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
domestic_bank_only,exploratory,measurement,checkable_state_local_bank_qoq,6,11.208815773915557,5.644967294729093,0.1446798762465349,22.27295167158458,63,sensitivity,tdc_domestic_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
